Hospital,Provider,15,LicenseState,varchar,50,0,0,1
Hospital,Provider,16,LicenseExpirationDate,date,3,10,0,1
Hospital,Provider,17,DEANumber,varchar,20,0,0,1
Hospital,Provider,18,BoardCertified,bit,1,1,0,0
Hospital,Provider,19,YearsExperience,smallint,2,5,0,1
Hospital,Provider,20,Email,nvarchar,300,0,0,1
Hospital,Provider,21,PhoneNumber,varchar,25,0,0,1
Hospital,Provider,22,HireDate,date,3,10,0,1
Hospital,Provider,23,TerminationDate,date,3,10,0,1
Hospital,Provider,24,IsActive,bit,1,1,0,0
Hospital,Provider,25,CreatedDateUTC,datetime2,7,23,3,0
Hospital,Provider,26,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,ProviderSpecialty,1,ProviderSpecialtyID,int,4,10,0,0
Hospital,ProviderSpecialty,2,ProviderID,int,4,10,0,0
Hospital,ProviderSpecialty,3,SpecialtyID,int,4,10,0,0
Hospital,ProviderSpecialty,4,IsPrimary,bit,1,1,0,0
Hospital,ProviderSpecialty,5,CertificationDate,date,3,10,0,1
Hospital,ProviderSpecialty,6,CertificationExpiryDate,date,3,10,0,1
Hospital,ProviderSpecialty,7,IsActive,bit,1,1,0,0
Hospital,ProviderSpecialty,8,CreatedDateUTC,datetime2,7,23,3,0
Hospital,ProviderSpecialty,9,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,Specialty,1,SpecialtyID,int,4,10,0,0
Hospital,Specialty,2,SpecialtyCode,varchar,20,0,0,0
Hospital,Specialty,3,SpecialtyName,nvarchar,300,0,0,0
